image_path,true_label,category,format,mean_score,min_score,max_score,score_std,score_range,raw_label_votes,resolution_flip_count,consistency_status,final_label,is_correct_when_definite,decision_reason,raw_label_at_0_15,raw_score_at_0_15,has_exif,status,warning_count
data\test_images\day14_expansion\raw\real\indoor_home\real_027_indoor_home_native.jpeg,real,indoor_home,jpeg,0.170483,0.140119,0.183508,0.017659,0.043389,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.140119,true,success,0
data\test_images\day14_expansion\raw\real\indoor_home\real_028_indoor_home_native.jpeg,real,indoor_home,jpeg,0.182708,0.16429,0.198086,0.013196,0.033796,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.16429,true,success,0
data\test_images\day14_expansion\raw\real\indoor_home\real_029_indoor_home_native.jpeg,real,indoor_home,jpeg,0.192839,0.17633,0.20821,0.011371,0.03188,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.191442,true,success,0
data\test_images\day14_expansion\raw\real\indoor_home\real_030_indoor_home_native.jpeg,real,indoor_home,jpeg,0.189985,0.158056,0.210022,0.019922,0.051966,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.158056,true,success,0
data\test_images\day14_expansion\raw\real\lowlight_weather\real_031_lowlight_weather_native.jpeg,real,lowlight_weather,jpeg,0.17385,0.146924,0.228843,0.032336,0.081919,"{""ai"": 3, ""real"": 1}",2,score_unstable,uncertain,,resolution_flip,ai,0.228843,true,success,0
data\test_images\day14_expansion\raw\real\lowlight_weather\real_032_lowlight_weather_native.jpeg,real,lowlight_weather,jpeg,0.164551,0.153559,0.175415,0.007919,0.021856,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.153559,true,success,0
data\test_images\day14_expansion\raw\real\lowlight_weather\real_033_lowlight_weather_native.jpeg,real,lowlight_weather,jpeg,0.170272,0.113945,0.193326,0.032644,0.079381,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.113945,true,success,0
data\test_images\day14_expansion\raw\real\lowlight_weather\real_034_lowlight_weather_native.jpeg,real,lowlight_weather,jpeg,0.180232,0.157608,0.231138,0.029645,0.07353,"{""ai"": 4, ""real"": 0}",0,score_unstable,uncertain,,unstable_score_range,ai,0.231138,true,success,0
data\test_images\day14_expansion\raw\real\lowlight_weather\real_035_lowlight_weather_native.jpeg,real,lowlight_weather,jpeg,0.168962,0.115043,0.194777,0.031882,0.079734,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.115043,true,success,0
data\test_images\day14_expansion\raw\real\lowlight_weather\real_036_lowlight_weather_native.jpeg,real,lowlight_weather,jpeg,0.196995,0.10156,0.235098,0.055395,0.133538,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.10156,true,success,0
data\test_images\day14_expansion\raw\real\lowlight_weather\real_037_lowlight_weather_native.jpeg,real,lowlight_weather,jpeg,0.190713,0.17991,0.214273,0.013811,0.034363,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.214273,true,success,0
data\test_images\day14_expansion\raw\real\lowlight_weather\real_038_lowlight_weather_native.jpeg,real,lowlight_weather,jpeg,0.204417,0.107247,0.237682,0.056104,0.130435,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.107247,true,success,0
data\test_images\day14_expansion\raw\real\lowlight_weather\real_039_lowlight_weather_native.jpeg,real,lowlight_weather,jpeg,0.209304,0.127482,0.239464,0.047343,0.111982,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.127482,true,success,0
data\test_images\day14_expansion\raw\real\lowlight_weather\real_040_lowlight_weather_native.jpeg,real,lowlight_weather,jpeg,0.172799,0.13898,0.18545,0.019555,0.04647,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.13898,true,success,0
data\test_images\day14_expansion\raw\real\lowlight_weather\real_041_lowlight_weather_native.jpeg,real,lowlight_weather,jpeg,0.187101,0.170207,0.202333,0.012318,0.032126,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.202333,true,success,0
data\test_images\day14_expansion\raw\real\lowlight_weather\real_042_lowlight_weather_native.jpeg,real,lowlight_weather,jpeg,0.183996,0.139614,0.202112,0.025857,0.062498,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.139614,true,success,0
data\test_images\day14_expansion\raw\real\lowlight_weather\real_043_lowlight_weather_native.png,real,lowlight_weather,png,0.250356,0.203391,0.267908,0.027145,0.064517,"{""ai"": 4, ""real"": 0}",0,score_unstable,uncertain,,unstable_score_range,ai,0.203391,true,success,0
data\test_images\day14_expansion\raw\real\lowlight_weather\real_044_lowlight_weather_native.jpg,real,lowlight_weather,jpg,0.167827,0.151805,0.200123,0.019051,0.048318,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.200123,true,success,0
data\test_images\day14_expansion\raw\real\lowlight_weather\real_045_lowlight_weather_native.jpeg,real,lowlight_weather,jpeg,0.177664,0.141728,0.189867,0.020749,0.048139,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.141728,true,success,0
data\test_images\day14_expansion\raw\real\nature_travel\real_046_nature_travel_native.jpg,real,nature_travel,jpg,0.242623,0.22767,0.248367,0.008683,0.020697,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.22767,false,success,0
data\test_images\day14_expansion\raw\real\nature_travel\real_047_nature_travel_native.jpg,real,nature_travel,jpg,0.1852,0.145308,0.206636,0.023777,0.061328,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.145308,true,success,0
data\test_images\day14_expansion\raw\real\nature_travel\real_048_nature_travel_native.jpg,real,nature_travel,jpg,0.203183,0.148958,0.232176,0.032621,0.083218,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.148958,true,success,0
data\test_images\day14_expansion\raw\real\nature_travel\real_049_nature_travel_native.jpg,real,nature_travel,jpg,0.214304,0.207497,0.219396,0.004371,0.011899,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.216319,true,success,0
data\test_images\day14_expansion\raw\real\nature_travel\real_050_nature_travel_native.jpeg,real,nature_travel,jpeg,0.19008,0.073638,0.230545,0.067236,0.156907,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.073638,true,success,0
data\test_images\day14_expansion\raw\real\nature_travel\real_051_nature_travel_native.jpeg,real,nature_travel,jpeg,0.188993,0.137972,0.209737,0.029614,0.071765,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.137972,true,success,0
data\test_images\day14_expansion\raw\real\nature_travel\real_052_nature_travel_native.jpg,real,nature_travel,jpg,0.219855,0.215059,0.230222,0.006042,0.015163,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.230222,true,success,0
data\test_images\day14_expansion\raw\real\nature_travel\real_053_nature_travel_native.jpeg,real,nature_travel,jpeg,0.243845,0.201377,0.259859,0.024576,0.058482,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.201377,true,success,0
data\test_images\day14_expansion\raw\real\nature_travel\real_054_nature_travel_native.jpeg,real,nature_travel,jpeg,0.195448,0.142837,0.219441,0.030848,0.076604,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.142837,true,success,0
data\test_images\day14_expansion\raw\real\nature_travel\real_055_nature_travel_native.jpeg,real,nature_travel,jpeg,0.201384,0.129655,0.22973,0.041616,0.100075,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.129655,true,success,0
data\test_images\day14_expansion\raw\real\nature_travel\real_056_nature_travel_native.jpeg,real,nature_travel,jpeg,0.216511,0.151936,0.239368,0.037304,0.087432,"{""ai"": 4, ""real"": 0}",0,score_unstable,uncertain,,unstable_score_std,ai,0.151936,true,success,0
data\test_images\day14_expansion\raw\real\nature_travel\real_057_nature_travel_native.jpeg,real,nature_travel,jpeg,0.193184,0.087782,0.236481,0.061219,0.148699,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.087782,true,success,0
data\test_images\day14_expansion\raw\real\nature_travel\real_058_nature_travel_native.jpeg,real,nature_travel,jpeg,0.213107,0.162421,0.237512,0.029954,0.075091,"{""ai"": 4, ""real"": 0}",0,score_unstable,uncertain,,unstable_score_range,ai,0.162421,true,success,0
data\test_images\day14_expansion\raw\real\nature_travel\real_059_nature_travel_native.jpeg,real,nature_travel,jpeg,0.189408,0.104688,0.221011,0.04903,0.116323,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.104688,true,success,0
data\test_images\day14_expansion\raw\real\nature_travel\real_060_nature_travel_native.jpeg,real,nature_travel,jpeg,0.194713,0.131314,0.224586,0.03717,0.093272,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.131314,true,success,0
data\test_images\day14_expansion\raw\real\object_closeup\real_061_object_closeup_native.jpeg,real,object_closeup,jpeg,0.164408,0.126454,0.186815,0.022893,0.060361,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.126454,true,success,0
data\test_images\day14_expansion\raw\real\object_closeup\real_062_object_closeup_native.jpeg,real,object_closeup,jpeg,0.155606,0.128055,0.221484,0.038424,0.093429,"{""ai"": 1, ""real"": 3}",1,score_unstable,uncertain,,resolution_flip,ai,0.221484,true,success,0
data\test_images\day14_expansion\raw\real\object_closeup\real_063_object_closeup_native.jpeg,real,object_closeup,jpeg,0.161732,0.109153,0.187773,0.030901,0.07862,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.109153,true,success,0
data\test_images\day14_expansion\raw\real\object_closeup\real_064_object_closeup_native.jpeg,real,object_closeup,jpeg,0.167272,0.143177,0.214227,0.027814,0.07105,"{""ai"": 3, ""real"": 1}",2,score_unstable,uncertain,,resolution_flip,ai,0.214227,true,success,0
data\test_images\day14_expansion\raw\real\object_closeup\real_065_object_closeup_native.jpeg,real,object_closeup,jpeg,0.164206,0.130066,0.185283,0.020864,0.055217,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.130066,true,success,0
data\test_images\day14_expansion\raw\real\object_closeup\real_066_object_closeup_native.jpeg,real,object_closeup,jpeg,0.162372,0.089956,0.19656,0.04248,0.106604,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.089956,true,success,0
data\test_images\day14_expansion\raw\real\object_closeup\real_067_object_closeup_native.jpeg,real,object_closeup,jpeg,0.178357,0.114761,0.205392,0.036933,0.090631,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.114761,true,success,0
data\test_images\day14_expansion\raw\real\object_closeup\real_068_object_closeup_native.jpeg,real,object_closeup,jpeg,0.161498,0.141894,0.197434,0.021456,0.05554,"{""ai"": 2, ""real"": 2}",1,label_flip,uncertain,,weak_vote_majority,ai,0.197434,true,success,0
data\test_images\day14_expansion\raw\real\object_closeup\real_069_object_closeup_native.jpeg,real,object_closeup,jpeg,0.165274,0.107398,0.198529,0.034635,0.091131,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.107398,true,success,0
data\test_images\day14_expansion\raw\real\object_closeup\real_070_object_closeup_native.jpeg,real,object_closeup,jpeg,0.17853,0.129745,0.199684,0.028361,0.069939,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.129745,true,success,0
data\test_images\day14_expansion\raw\real\object_closeup\real_071_object_closeup_native.jpeg,real,object_closeup,jpeg,0.139998,0.118918,0.150123,0.012324,0.031205,"{""ai"": 1, ""real"": 3}",1,label_flip,uncertain,,near_threshold_band,real,0.118918,true,success,0
data\test_images\day14_expansion\raw\real\object_closeup\real_072_object_closeup_native.jpeg,real,object_closeup,jpeg,0.174953,0.127554,0.191703,0.027372,0.064149,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.127554,true,success,0
data\test_images\day14_expansion\raw\real\object_closeup\real_073_object_closeup_native.jpeg,real,object_closeup,jpeg,0.156282,0.129063,0.172559,0.01659,0.043496,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.129063,true,success,0
data\test_images\day14_expansion\raw\real\object_closeup\real_074_object_closeup_native.jpeg,real,object_closeup,jpeg,0.173724,0.150114,0.187293,0.014832,0.037179,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.150114,true,success,0
data\test_images\day14_expansion\raw\real\object_closeup\real_075_object_closeup_native.jpeg,real,object_closeup,jpeg,0.179256,0.131355,0.195721,0.027657,0.064366,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.131355,true,success,0
data\test_images\day14_expansion\raw\real\outdoor_street\real_076_outdoor_street_native.jpeg,real,outdoor_street,jpeg,0.186666,0.115553,0.216998,0.041308,0.101445,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.115553,true,success,0
data\test_images\day14_expansion\raw\real\outdoor_street\real_077_outdoor_street_native.jpeg,real,outdoor_street,jpeg,0.193026,0.124029,0.220315,0.039956,0.096286,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.124029,true,success,0
data\test_images\day14_expansion\raw\real\outdoor_street\real_078_outdoor_street_native.jpeg,real,outdoor_street,jpeg,0.199433,0.121499,0.228678,0.04507,0.107179,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.121499,true,success,0
data\test_images\day14_expansion\raw\real\outdoor_street\real_079_outdoor_street_native.jpeg,real,outdoor_street,jpeg,0.200737,0.149371,0.221985,0.029885,0.072614,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.149371,true,success,0
data\test_images\day14_expansion\raw\real\outdoor_street\real_080_outdoor_street_native.jpeg,real,outdoor_street,jpeg,0.208455,0.154223,0.229182,0.031449,0.074959,"{""ai"": 4, ""real"": 0}",0,score_unstable,uncertain,,unstable_score_range,ai,0.154223,true,success,0
data\test_images\day14_expansion\raw\real\outdoor_street\real_081_outdoor_street_native.jpeg,real,outdoor_street,jpeg,0.174486,0.083699,0.206244,0.052433,0.122545,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.083699,true,success,0
data\test_images\day14_expansion\raw\real\outdoor_street\real_082_outdoor_street_native.jpeg,real,outdoor_street,jpeg,0.202146,0.143115,0.230758,0.034612,0.087643,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.143115,true,success,0
data\test_images\day14_expansion\raw\real\outdoor_street\real_083_outdoor_street_native.jpg,real,outdoor_street,jpg,0.236275,0.21705,0.245796,0.011433,0.028746,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.21705,true,success,0
data\test_images\day14_expansion\raw\real\outdoor_street\real_084_outdoor_street_native.jpeg,real,outdoor_street,jpeg,0.193829,0.120014,0.221316,0.042705,0.101302,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.120014,true,success,0
data\test_images\day14_expansion\raw\real\outdoor_street\real_085_outdoor_street_native.jpeg,real,outdoor_street,jpeg,0.192648,0.123648,0.217809,0.039861,0.094161,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.123648,true,success,0
data\test_images\day14_expansion\raw\real\outdoor_street\real_086_outdoor_street_native.jpeg,real,outdoor_street,jpeg,0.200388,0.153145,0.223512,0.027828,0.070367,"{""ai"": 4, ""real"": 0}",0,score_unstable,uncertain,,unstable_score_range,ai,0.153145,true,success,0
data\test_images\day14_expansion\raw\real\outdoor_street\real_087_outdoor_street_native.jpeg,real,outdoor_street,jpeg,0.197184,0.149968,0.217903,0.027562,0.067935,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.149968,true,success,0
data\test_images\day14_expansion\raw\real\outdoor_street\real_088_outdoor_street_native.jpeg,real,outdoor_street,jpeg,0.187421,0.094018,0.222655,0.054003,0.128637,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.094018,true,success,0
data\test_images\day14_expansion\raw\real\outdoor_street\real_089_outdoor_street_native.jpg,real,outdoor_street,jpg,0.221763,0.210233,0.234996,0.010989,0.024763,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.210233,true,success,0
data\test_images\day14_expansion\raw\real\outdoor_street\real_090_outdoor_street_native.jpeg,real,outdoor_street,jpeg,0.212795,0.139185,0.242507,0.042803,0.103322,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.139185,true,success,0
data\test_images\day14_expansion\raw\real\people_partial\real_091_people_partial_native.jpeg,real,people_partial,jpeg,0.16449,0.122486,0.186478,0.025002,0.063992,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.122486,true,success,0
data\test_images\day14_expansion\raw\real\people_partial\real_092_people_partial_native.jpeg,real,people_partial,jpeg,0.168135,0.110131,0.189487,0.033516,0.079356,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.110131,true,success,0
data\test_images\day14_expansion\raw\real\people_partial\real_093_people_partial_native.jpeg,real,people_partial,jpeg,0.155068,0.132945,0.167193,0.013232,0.034248,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.132945,true,success,0
data\test_images\day14_expansion\raw\real\people_partial\real_094_people_partial_native.jpg,real,people_partial,jpg,0.187486,0.137487,0.206319,0.02891,0.068832,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.137487,true,success,0
data\test_images\day14_expansion\raw\real\people_partial\real_095_people_partial_native.jpeg,real,people_partial,jpeg,0.152889,0.137193,0.166261,0.010869,0.029068,"{""ai"": 2, ""real"": 2}",1,label_flip,uncertain,,weak_vote_majority,real,0.137193,true,success,0
data\test_images\day14_expansion\raw\real\people_partial\real_096_people_partial_native.jpeg,real,people_partial,jpeg,0.140736,0.111788,0.169244,0.020564,0.057456,"{""ai"": 1, ""real"": 3}",1,label_flip,uncertain,,near_threshold_band,real,0.111788,true,success,0
data\test_images\day14_expansion\raw\real\people_partial\real_097_people_partial_native.jpeg,real,people_partial,jpeg,0.167192,0.13604,0.17861,0.018012,0.04257,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.13604,true,success,0
data\test_images\day14_expansion\raw\real\people_partial\real_098_people_partial_native.jpeg,real,people_partial,jpeg,0.176154,0.135204,0.194921,0.024338,0.059717,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.135204,true,success,0
data\test_images\day14_expansion\raw\real\people_partial\real_099_people_partial_native.jpg,real,people_partial,jpg,0.181057,0.14755,0.231102,0.031727,0.083552,"{""ai"": 3, ""real"": 1}",2,score_unstable,uncertain,,resolution_flip,ai,0.231102,true,success,0
data\test_images\day14_expansion\raw\real\people_partial\real_100_people_partial_native.jpeg,real,people_partial,jpeg,0.162147,0.130597,0.237154,0.044016,0.106557,"{""ai"": 2, ""real"": 2}",1,score_unstable,uncertain,,resolution_flip,ai,0.237154,true,success,0
data\test_images\legacy\day8_small_30\ai\ai_001.png,ai,day8_small_30,png,0.175483,0.154768,0.187603,0.012672,0.032835,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.154768,false,success,0
data\test_images\legacy\day8_small_30\ai\ai_002.png,ai,day8_small_30,png,0.220303,0.208551,0.229572,0.008615,0.021021,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.208551,false,success,0
data\test_images\legacy\day8_small_30\ai\ai_003.png,ai,day8_small_30,png,0.191871,0.175881,0.199726,0.009361,0.023845,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.175881,false,success,0
data\test_images\legacy\day8_small_30\ai\ai_004.png,ai,day8_small_30,png,0.176959,0.164681,0.183031,0.007229,0.01835,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.164681,false,success,0
data\test_images\legacy\day8_small_30\ai\ai_005.png,ai,day8_small_30,png,0.15551,0.144311,0.161261,0.006607,0.01695,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.144311,false,success,0
data\test_images\legacy\day8_small_30\ai\ai_006.png,ai,day8_small_30,png,0.197811,0.178609,0.208463,0.011395,0.029854,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.178609,false,success,0
data\test_images\legacy\day8_small_30\ai\ai_007.png,ai,day8_small_30,png,0.203608,0.187089,0.211479,0.009733,0.02439,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.187089,false,success,0
data\test_images\legacy\day8_small_30\ai\ai_008.png,ai,day8_small_30,png,0.198171,0.180457,0.206391,0.010337,0.025934,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.180457,false,success,0
data\test_images\legacy\day8_small_30\ai\ai_009.png,ai,day8_small_30,png,0.218291,0.194494,0.229701,0.013997,0.035207,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.194494,false,success,0
data\test_images\legacy\day8_small_30\ai\ai_010.png,ai,day8_small_30,png,0.151028,0.147024,0.155846,0.003776,0.008822,"{""ai"": 2, ""real"": 2}",2,label_flip,uncertain,,weak_vote_majority,real,0.147024,false,success,0
data\test_images\legacy\day8_small_30\ai\ai_011.png,ai,day8_small_30,png,0.142038,0.132229,0.147183,0.005858,0.014954,"{""ai"": 0, ""real"": 4}",0,stable,uncertain,,near_threshold_band,real,0.132229,false,success,0
data\test_images\legacy\day8_small_30\ai\ai_012.png,ai,day8_small_30,png,0.19364,0.173775,0.202726,0.011767,0.028951,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.173775,false,success,0
data\test_images\legacy\day8_small_30\ai\ai_013.png,ai,day8_small_30,png,0.148585,0.133096,0.159404,0.009986,0.026308,"{""ai"": 2, ""real"": 2}",1,label_flip,uncertain,,weak_vote_majority,real,0.133096,false,success,0
data\test_images\legacy\day8_small_30\ai\ai_014.png,ai,day8_small_30,png,0.160876,0.13696,0.178053,0.015437,0.041093,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.13696,false,success,0
data\test_images\legacy\day8_small_30\ai\ai_015.png,ai,day8_small_30,png,0.19044,0.155206,0.213669,0.022285,0.058463,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.155206,false,success,0
data\test_images\legacy\day8_small_30\ai\ai_016.png,ai,day8_small_30,png,0.181068,0.165766,0.188509,0.008953,0.022743,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.165766,false,success,0
data\test_images\legacy\day8_small_30\ai\ai_017.png,ai,day8_small_30,png,0.163223,0.158547,0.169103,0.004324,0.010556,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.159653,false,success,0
data\test_images\legacy\day8_small_30\ai\ai_018.png,ai,day8_small_30,png,0.223419,0.195643,0.236956,0.016613,0.041313,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.195643,false,success,0
data\test_images\legacy\day8_small_30\ai\ai_019.png,ai,day8_small_30,png,0.199554,0.191518,0.208118,0.007356,0.0166,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.191518,false,success,0
data\test_images\legacy\day8_small_30\ai\ai_020.png,ai,day8_small_30,png,0.162692,0.146161,0.171046,0.009759,0.024885,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.146161,false,success,0
data\test_images\legacy\day8_small_30\ai\ai_021.png,ai,day8_small_30,png,0.127762,0.1146,0.138253,0.008817,0.023653,"{""ai"": 0, ""real"": 4}",0,stable,uncertain,,near_threshold_band,real,0.1146,false,success,0
data\test_images\legacy\day8_small_30\ai\ai_022.png,ai,day8_small_30,png,0.197299,0.183313,0.205742,0.008993,0.022429,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.183313,false,success,0
data\test_images\legacy\day8_small_30\ai\ai_023.png,ai,day8_small_30,png,0.216347,0.193182,0.229268,0.013838,0.036086,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.193182,false,success,0
data\test_images\legacy\day8_small_30\ai\ai_024.png,ai,day8_small_30,png,0.145,0.135133,0.150159,0.005827,0.015026,"{""ai"": 1, ""real"": 3}",2,label_flip,uncertain,,near_threshold_band,real,0.135133,false,success,0
data\test_images\legacy\day8_small_30\ai\ai_025.png,ai,day8_small_30,png,0.159085,0.141403,0.16779,0.010611,0.026387,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.141403,false,success,0
data\test_images\legacy\day8_small_30\ai\ai_026.png,ai,day8_small_30,png,0.197683,0.185374,0.208369,0.009164,0.022995,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.192624,false,success,0
data\test_images\legacy\day8_small_30\ai\ai_027.png,ai,day8_small_30,png,0.211825,0.201511,0.220112,0.007768,0.018601,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.201511,false,success,0
data\test_images\legacy\day8_small_30\ai\ai_028.png,ai,day8_small_30,png,0.198395,0.181577,0.206776,0.009858,0.025199,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.181577,false,success,0
data\test_images\legacy\day8_small_30\ai\ai_029.png,ai,day8_small_30,png,0.177632,0.162104,0.186634,0.009382,0.02453,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.162104,false,success,0
data\test_images\legacy\day8_small_30\ai\ai_030.png,ai,day8_small_30,png,0.212458,0.195831,0.221438,0.00986,0.025607,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.195831,false,success,0
data\test_images\legacy\day8_small_30\real\real_001.jpg,real,day8_small_30,jpg,0.214346,0.208724,0.21771,0.003504,0.008986,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.208724,false,success,0
data\test_images\legacy\day8_small_30\real\real_002.jpg,real,day8_small_30,jpg,0.214764,0.196063,0.22414,0.011057,0.028077,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.196063,false,success,0
data\test_images\legacy\day8_small_30\real\real_003.jpg,real,day8_small_30,jpg,0.168086,0.13663,0.197644,0.023628,0.061014,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.13663,false,success,0
