image_id,label,scene_type,variant,current_filename,current_format,resolution_type,score,final_label,source_difficulty,source_difficulty_source,source_difficulty_reason,variant_difficulty,variant_difficulty_source,variant_difficulty_reason,review_reason,stability_issue_type,needs_manual_review,source_path
ai_065,ai,object_closeup,png,ai_065_object_closeup_png.png,png,native,0.143727,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\paired_format\ai_png\ai_065_object_closeup_png.png
ai_065,ai,object_closeup,jpg_q95,ai_065_object_closeup_jpg_q95.jpg,jpg,native,0.145129,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\paired_format\ai_jpg\ai_065_object_closeup_jpg_q95.jpg
ai_066,ai,object_closeup,png,ai_066_object_closeup_png.png,png,native,0.164940,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\paired_format\ai_png\ai_066_object_closeup_png.png
ai_066,ai,object_closeup,jpg_q95,ai_066_object_closeup_jpg_q95.jpg,jpg,native,0.167650,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\paired_format\ai_jpg\ai_066_object_closeup_jpg_q95.jpg
ai_067,ai,object_closeup,png,ai_067_object_closeup_png.png,png,native,0.141213,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,none,true,data\test_images\day14_expansion\paired_format\ai_png\ai_067_object_closeup_png.png
ai_067,ai,object_closeup,jpg_q95,ai_067_object_closeup_jpg_q95.jpg,jpg,native,0.139989,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,none,true,data\test_images\day14_expansion\paired_format\ai_jpg\ai_067_object_closeup_jpg_q95.jpg
ai_068,ai,object_closeup,png,ai_068_object_closeup_png.png,png,native,0.197284,ai,hard,baseline_score,AI native score near decision boundary.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,none,true,data\test_images\day14_expansion\paired_format\ai_png\ai_068_object_closeup_png.png
ai_068,ai,object_closeup,jpg_q95,ai_068_object_closeup_jpg_q95.jpg,jpg,native,0.200012,ai,hard,baseline_score,AI native score near decision boundary.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native score near decision boundary.,none,true,data\test_images\day14_expansion\paired_format\ai_jpg\ai_068_object_closeup_jpg_q95.jpg
ai_069,ai,object_closeup,png,ai_069_object_closeup_png.png,png,native,0.225243,ai,hard,stability_flip,AI image label changed across format or resolution variants.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI image label changed across format or resolution variants.,resolution_flip,true,data\test_images\day14_expansion\paired_format\ai_png\ai_069_object_closeup_png.png
ai_069,ai,object_closeup,jpg_q95,ai_069_object_closeup_jpg_q95.jpg,jpg,native,0.221010,ai,hard,stability_flip,AI image label changed across format or resolution variants.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI image label changed across format or resolution variants.,resolution_flip,true,data\test_images\day14_expansion\paired_format\ai_jpg\ai_069_object_closeup_jpg_q95.jpg
ai_070,ai,object_closeup,png,ai_070_object_closeup_png.png,png,native,0.193343,ai,hard,baseline_score,AI native score near decision boundary.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,resolution_flip,true,data\test_images\day14_expansion\paired_format\ai_png\ai_070_object_closeup_png.png
ai_070,ai,object_closeup,jpg_q95,ai_070_object_closeup_jpg_q95.jpg,jpg,native,0.195141,ai,hard,baseline_score,AI native score near decision boundary.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,resolution_flip,true,data\test_images\day14_expansion\paired_format\ai_jpg\ai_070_object_closeup_jpg_q95.jpg
ai_071,ai,object_closeup,png,ai_071_object_closeup_png.png,png,native,0.154528,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\paired_format\ai_png\ai_071_object_closeup_png.png
ai_071,ai,object_closeup,jpg_q95,ai_071_object_closeup_jpg_q95.jpg,jpg,native,0.156276,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\paired_format\ai_jpg\ai_071_object_closeup_jpg_q95.jpg
ai_072,ai,object_closeup,png,ai_072_object_closeup_png.png,png,native,0.160281,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\paired_format\ai_png\ai_072_object_closeup_png.png
ai_072,ai,object_closeup,jpg_q95,ai_072_object_closeup_jpg_q95.jpg,jpg,native,0.161490,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\paired_format\ai_jpg\ai_072_object_closeup_jpg_q95.jpg
ai_073,ai,object_closeup,png,ai_073_object_closeup_png.png,png,native,0.176354,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\paired_format\ai_png\ai_073_object_closeup_png.png
ai_073,ai,object_closeup,jpg_q95,ai_073_object_closeup_jpg_q95.jpg,jpg,native,0.178281,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\paired_format\ai_jpg\ai_073_object_closeup_jpg_q95.jpg
ai_074,ai,object_closeup,png,ai_074_object_closeup_png.png,png,native,0.155239,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\paired_format\ai_png\ai_074_object_closeup_png.png
ai_074,ai,object_closeup,jpg_q95,ai_074_object_closeup_jpg_q95.jpg,jpg,native,0.156880,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\paired_format\ai_jpg\ai_074_object_closeup_jpg_q95.jpg
ai_076,ai,outdoor_street,png,ai_076_outdoor_street_png.png,png,native,0.191314,ai,hard,baseline_score,AI native score near decision boundary.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,none,true,data\test_images\day14_expansion\paired_format\ai_png\ai_076_outdoor_street_png.png
ai_076,ai,outdoor_street,jpg_q95,ai_076_outdoor_street_jpg_q95.jpg,jpg,native,0.193969,ai,hard,baseline_score,AI native score near decision boundary.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,none,true,data\test_images\day14_expansion\paired_format\ai_jpg\ai_076_outdoor_street_jpg_q95.jpg
ai_077,ai,outdoor_street,png,ai_077_outdoor_street_png.png,png,native,0.174488,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\paired_format\ai_png\ai_077_outdoor_street_png.png
ai_077,ai,outdoor_street,jpg_q95,ai_077_outdoor_street_jpg_q95.jpg,jpg,native,0.176605,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\paired_format\ai_jpg\ai_077_outdoor_street_jpg_q95.jpg
ai_078,ai,outdoor_street,png,ai_078_outdoor_street_png.png,png,native,0.195955,ai,hard,baseline_score,AI native score near decision boundary.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,none,true,data\test_images\day14_expansion\paired_format\ai_png\ai_078_outdoor_street_png.png
ai_078,ai,outdoor_street,jpg_q95,ai_078_outdoor_street_jpg_q95.jpg,jpg,native,0.198327,ai,hard,baseline_score,AI native score near decision boundary.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,none,true,data\test_images\day14_expansion\paired_format\ai_jpg\ai_078_outdoor_street_jpg_q95.jpg
ai_079,ai,outdoor_street,png,ai_079_outdoor_street_png.png,png,native,0.171600,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\paired_format\ai_png\ai_079_outdoor_street_png.png
ai_079,ai,outdoor_street,jpg_q95,ai_079_outdoor_street_jpg_q95.jpg,jpg,native,0.173735,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\paired_format\ai_jpg\ai_079_outdoor_street_jpg_q95.jpg
ai_080,ai,outdoor_street,png,ai_080_outdoor_street_png.png,png,native,0.188574,ai,hard,baseline_score,AI native score near decision boundary.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,none,true,data\test_images\day14_expansion\paired_format\ai_png\ai_080_outdoor_street_png.png
ai_080,ai,outdoor_street,jpg_q95,ai_080_outdoor_street_jpg_q95.jpg,jpg,native,0.191185,ai,hard,baseline_score,AI native score near decision boundary.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,none,true,data\test_images\day14_expansion\paired_format\ai_jpg\ai_080_outdoor_street_jpg_q95.jpg
ai_082,ai,outdoor_street,png,ai_082_outdoor_street_png.png,png,native,0.198186,ai,hard,baseline_score,AI native score near decision boundary.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,none,true,data\test_images\day14_expansion\paired_format\ai_png\ai_082_outdoor_street_png.png
ai_082,ai,outdoor_street,jpg_q95,ai_082_outdoor_street_jpg_q95.jpg,jpg,native,0.199789,ai,hard,baseline_score,AI native score near decision boundary.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,none,true,data\test_images\day14_expansion\paired_format\ai_jpg\ai_082_outdoor_street_jpg_q95.jpg
ai_083,ai,outdoor_street,png,ai_083_outdoor_street_png.png,png,native,0.182983,ai,hard,baseline_score,AI native score near decision boundary.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,none,true,data\test_images\day14_expansion\paired_format\ai_png\ai_083_outdoor_street_png.png
ai_083,ai,outdoor_street,jpg_q95,ai_083_outdoor_street_jpg_q95.jpg,jpg,native,0.185383,ai,hard,baseline_score,AI native score near decision boundary.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,none,true,data\test_images\day14_expansion\paired_format\ai_jpg\ai_083_outdoor_street_jpg_q95.jpg
ai_084,ai,outdoor_street,png,ai_084_outdoor_street_png.png,png,native,0.186084,ai,hard,baseline_score,AI native score near decision boundary.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,none,true,data\test_images\day14_expansion\paired_format\ai_png\ai_084_outdoor_street_png.png
ai_084,ai,outdoor_street,jpg_q95,ai_084_outdoor_street_jpg_q95.jpg,jpg,native,0.188469,ai,hard,baseline_score,AI native score near decision boundary.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,none,true,data\test_images\day14_expansion\paired_format\ai_jpg\ai_084_outdoor_street_jpg_q95.jpg
ai_085,ai,outdoor_street,png,ai_085_outdoor_street_png.png,png,native,0.164386,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\paired_format\ai_png\ai_085_outdoor_street_png.png
ai_085,ai,outdoor_street,jpg_q95,ai_085_outdoor_street_jpg_q95.jpg,jpg,native,0.166582,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\paired_format\ai_jpg\ai_085_outdoor_street_jpg_q95.jpg
ai_086,ai,outdoor_street,png,ai_086_outdoor_street_png.png,png,native,0.169829,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\paired_format\ai_png\ai_086_outdoor_street_png.png
ai_086,ai,outdoor_street,jpg_q95,ai_086_outdoor_street_jpg_q95.jpg,jpg,native,0.172729,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\paired_format\ai_jpg\ai_086_outdoor_street_jpg_q95.jpg
ai_087,ai,outdoor_street,png,ai_087_outdoor_street_png.png,png,native,0.173775,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\paired_format\ai_png\ai_087_outdoor_street_png.png
ai_087,ai,outdoor_street,jpg_q95,ai_087_outdoor_street_jpg_q95.jpg,jpg,native,0.174650,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\paired_format\ai_jpg\ai_087_outdoor_street_jpg_q95.jpg
ai_088,ai,outdoor_street,png,ai_088_outdoor_street_png.png,png,native,0.166466,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\paired_format\ai_png\ai_088_outdoor_street_png.png
ai_088,ai,outdoor_street,jpg_q95,ai_088_outdoor_street_jpg_q95.jpg,jpg,native,0.168605,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\paired_format\ai_jpg\ai_088_outdoor_street_jpg_q95.jpg
